objectid;restricao;escola;codigo_inep;municipio;localizacao;localidade_dif;endereco;telefone;porte_escola;etapas_modalidade;outras_ofertas_educ;latitude;longitude;cre;classif_porte;cod_idt;tp;cod_ibge_mun;ens_medio_tempo_integral;tp_risco
268;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST EST EDUC OLIVIA LAHM HIRT;43074022;Igrejinha;Urbana;A escola não está em área de localização diferenciada;R PRIMEIRO DE JUNHO 150, 150 CENTRO. 95650-000 Igrejinha - RS.;(51) 35451013;Entre 501 e 1000 matrículas de escolarização;Ensino Médio, Educação Profissional;Atendimento Educacional Especializado;-29.71346429;-52.4341485;2;5;7402;Escola Regular;4310108;0;Risco Hidrológico
276;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED XV DE NOVEMBRO;43136230;São Gabriel;Urbana;A escola não está em área de localização diferenciada;R DUQUE DE CAXIAS 248, 248 CENTRO. 97300-226 São Gabriel - RS.;(55) 32324850;Entre 501 e 1000 matrículas de escolarização;Ensino Médio, Educação Profissional;Atendimento Educacional Especializado;-30.0713849;-51.1747845;19;5;13623;Escola Regular;4318309;0;Sem Risco Mapeado
289;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;COL ESTADUAL LEMOS JUNIOR;43112811;Rio Grande;Urbana;A escola não está em área de localização diferenciada;R BENJAMIN CONSTANT 373, 373 CENTRO. 96200-090 Rio Grande - RS.;(53) 32323996;Entre 501 e 1000 matrículas de escolarização;Ensino Médio, Educação Profissional;;-30.0588;-51.1604;18;5;11281;Escola Regular;4315602;0;Sem Risco Mapeado
290;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN DR THEODORO RIBAS SALLES;43081029;Júlio de Castilhos;Urbana;A escola não está em área de localização diferenciada;R JOSE BEVILACUA 461 PREDIO, 461 PREDIO. SANTA IZABEL. 98130-000 Júlio de Castilhos - RS.;(55) 32712491;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.91938;-51.12839;8;3;8102;Escola Regular;4311205;0;Sem Risco Mapeado
304;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MARGARIDA COELHO DE SOUZA;43105963;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;AV AVENIDA DO LAMI 4742, 4742 BOA VISTA DO SUL. 91785-430 Porto Alegre - RS.;(51) 32585221;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.8562471;-51.2769894;1;3;10596;Escola Regular;4314902;0;Risco Hidrológico
307;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PROF SILVIO STALLIVIERI;43042996;Caxias do Sul;Urbana;A escola não está em área de localização diferenciada;R FLAVIO FRANCISCO BELLINI 449, 449 SANTOS DUMONT. 95098-170 Caxias do Sul - RS.;(54) 32131620;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-30.00732255;-51.08160698;4;3;4299;Escola Regular;4305108;0;Risco de Movimento de Massa
308;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST IND EM FAG KAVA;43116787;Ronda Alta;Rural;Terra indígena;R TERRA INDIGENA SERRINHA SN, SN ALDEIA ALTO RECREIO. 99673-000 Ronda Alta - RS.;;Entre 51 e 200 matrículas de escolarização;Educação Infantil, Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.96207;-51.17024;39;3;11678;Escola Indígena;4316105;0;Sem Risco Mapeado
315;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ROQUE GONZALES;43056962;Erechim;Rural;A escola não está em área de localização diferenciada;R JOAO BATISTA ANZOLIN SN, SN INTERIOR. 99717-000 Erechim - RS.;(54) 35211363;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.1804249;-51.1847019;15;3;5696;Escola Regular;4307005;0;Sem Risco Mapeado
317;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PROFESSORA SUELY VACARI OSORIO;43156541;Tramandaí;Urbana;A escola não está em área de localização diferenciada;AV FLORES DA CUNHA 545, 545 BARRA. 95590-000 Tramandaí - RS.;(51) 36612388;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-31.4806735;-53.6834525;11;3;15654;Escola Regular;4321600;0;Sem Risco Mapeado
318;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ANTONIO CARLOS;43130526;Santo Antônio da Patrulha;Rural;A escola não está em área de localização diferenciada;ETR JOAO TOMAKI IGUCHI 148, 148 DISTRITO DE MIRAGUAI. 95510-000 Santo Antônio da Patrulha - RS.;(51) 34091141;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.1727452;-51.2093066;11;3;13052;Escola Regular;4317608;0;Sem Risco Mapeado
319;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN HEITOR VILLA LOBOS;43106536;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;ETR DA EXTREMA 2943, 2943 LAMI. 91787-540 Porto Alegre - RS.;(51) 32586972;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-28.66557535;-50.43440441;1;3;10653;Escola Regular;4314902;0;Sem Risco Mapeado
331;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED BIAGIO SOARES TARANTINO;43113982;Rio Pardo;Urbana;A escola não está em área de localização diferenciada;R DR MIGUEL MENDES RIBEIRO 226 PREDIO, 226 PREDIO. JARDIM BOA VISTA. 96640-000 Rio Pardo - RS.;(51) 37311409;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.1780944;-51.2088635;6;4;11398;Escola Regular;4315701;1;Sem Risco Mapeado
333;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN SILVINO GUERREIRO DO AMARAL;43030955;Caiçara;Rural;A escola não está em área de localização diferenciada;AV RIO BRANCO SNRO, SNRO 98445-000 Caiçara - RS.;(55) 37385016;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-31.20333098;-52.82142307;20;3;3095;Escola Regular;4303400;0;Sem Risco Mapeado
335;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;COL ESTADUAL PRESIDENTE ARTHUR DA COSTA E SILVA;43108032;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R BADEN POWELL 409, 409 SARANDI. 91110-040 Porto Alegre - RS.;(51) 33406143;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional;Atendimento Educacional Especializado;-27.8516096;-53.779487;1;5;10803;Escola Regular;4314902;0;Risco Hidrológico
336;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN JOAO XXIII;43086721;Maximiliano de Almeida;Urbana;A escola não está em área de localização diferenciada;R BARAO DO RIO BRANCO 171, 171 CENTRO. 99890-000 Maximiliano de Almeida - RS.;(54) 33971114;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.8592497;-51.1635432;15;3;8672;Escola Regular;4312203;0;Sem Risco Mapeado
343;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN JOSE ANDRIGHETTO;43131743;Santo Augusto;Rural;A escola não está em área de localização diferenciada;VL SAO JACO 000 RURAL, 000 RURAL. INTERIOR. 98590-000 Santo Augusto - RS.;(55) 996858280;Até 50 matrículas de escolarização;Ensino Fundamental;;-29.74031;-51.09072;21;2;13174;Escola Regular;4317806;0;Sem Risco Mapeado
363;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST EST EDUC MENNA BARRETO;43135994;São Gabriel;Urbana;A escola não está em área de localização diferenciada;R RUA BARAO DE CAMBAY 695, 695 CENTRO. 97300-064 São Gabriel - RS.;(55) 32327439;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional;;-27.39117616;-52.36209413;19;5;13599;Escola Regular;4318309;0;Sem Risco Mapeado
367;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED ERICO VERISSIMO;43169155;Vista Gaúcha;Urbana;A escola não está em área de localização diferenciada;AV NOVE DE MAIO 1701 SALAS, 1701 SALAS. CENTRO. 98535-000 Vista Gaúcha - RS.;(55) 35521166;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-29.63696157;-50.92351764;21;3;16915;Escola Regular;4323705;1;Sem Risco Mapeado
384;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;COL ESTADUAL GUIANUBA;43146376;Sapucaia do Sul;Urbana;A escola não está em área de localização diferenciada;R DJALMA SASSI 561 PREDIO, 561 PREDIO. NOVA SAPUCAIA. 93224-680 Sapucaia do Sul - RS.;;Entre 501 e 1000 matrículas de escolarização;Ensino Médio, Educação de Jovens Adultos;;-32.09907;-52.18673;27;5;14637;Escola Regular;4320008;0;Sem Risco Mapeado
385;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN CORONEL GERVASIO LUCAS ANNES;43098657;Passo Fundo;Urbana;A escola não está em área de localização diferenciada;R LAVA PES 375 A, 375 A PETROPOLIS. 99050-040 Passo Fundo - RS.;(54) 33131908;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.9741865;-51.6314748;7;5;9865;Escola Regular;4314100;0;Sem Risco Mapeado
400;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED MENINO JESUS;43118623;Jacuizinho;Urbana;A escola não está em área de localização diferenciada;AV JOAO FERNANDES 350 PREDIO, 350 PREDIO. CENTRO. 99457-000 Jacuizinho - RS.;(55) 36291043;Entre 51 e 200 matrículas de escolarização;Ensino Médio;Atendimento Educacional Especializado;-28.58471433;-54.93656927;9;3;11862;Escola Regular;4310876;0;Sem Risco Mapeado
403;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN DR ALBERTO SCHWEITZER;43124348;Santa Maria do Herval;Urbana;A escola não está em área de localização diferenciada;R HELMUTH SCHNEIDER 22, 22 BOA VISTA DO HERVAL. 93995-000 Santa Maria do Herval - RS.;(51) 31913429;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.93736;-51.05794;2;3;12434;Escola Regular;4316956;0;Sem Risco Mapeado
410;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN WALDEMAR SAMPAIO BARROS;43064418;Frederico Westphalen;Rural;A escola não está em área de localização diferenciada;VL DISTRITO DE OSVALDO CRUZ S INTERIOR, S INTERIOR. INTERIOR. 98403-000 Frederico Westphalen - RS.;(55) 37446360;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.4707579;-51.9880354;20;3;6441;Escola Regular;4308508;0;Sem Risco Mapeado
415;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MANUEL LUIZ OSORIO 1 A 8;43013805;Alvorada;Urbana;A escola não está em área de localização diferenciada;R TIBURCIO DE AZEVEDO 134, 134 VILA AGRITER. 94820-480 Alvorada - RS.;(51) 34837194;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;;-28.24229;-53.7701;28;4;1380;Escola Regular;4300604;0;Sem Risco Mapeado
417;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;NUCL E EJA E CP NELSON MANDELA;43081630;Canoas;Urbana;A escola não está em área de localização diferenciada;ETR DO NAZARIO 3505 PECAN, 3505 PECAN. GUAJUVIRAS. 92035-000 Canoas - RS.;(51) 34258110;Entre 201 e 500 matrículas de escolarização;Educação de Jovens Adultos;;-28.60283443;-54.064488;27;4;25773;Escola Prisional;4304606;0;Sem Risco Mapeado
418;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED DR JOSE SAMPAIO MARQUES LUZ;43136141;São Gabriel;Urbana;A escola não está em área de localização diferenciada;R RUA LAVRAS DO SUL 476, 476 CIDADE NOVA. 97310-806 São Gabriel - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-28.4124872;-54.9380764;19;4;13614;Escola Regular;4318309;1;Sem Risco Mapeado
420;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED JOAO XXIII;43038301;Canoas;Urbana;A escola não está em área de localização diferenciada;R SANTOS DUMONT 1721, 1721 NITEROI. 92120-110 Canoas - RS.;(51) 34751196;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.1329068;-51.1203428;27;4;3830;Escola Regular;4304606;0;Sem Risco Mapeado
424;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN NOSSA SENHORA APARECIDA;43114806;Rio Pardo;Urbana;A escola não está em área de localização diferenciada;R JOSE FERRADOR 659, 659 RAMIZ GALVAO. 96640-000 Rio Pardo - RS.;(51) 37317316;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.64921272;-51.02211181;6;4;11480;Escola Regular;4315701;0;Sem Risco Mapeado
427;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PADRE REUS;43130577;Santo Antônio da Patrulha;Urbana;A escola não está em área de localização diferenciada;R JOAO PEDROSO LUZ 126 PREDIO, 126 PREDIO. PITANGUEIRAS. 95500-000 Santo Antônio da Patrulha - RS.;(51) 36621556;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;;-29.24929543;-51.5254451;11;4;13057;Escola Regular;4317608;0;Sem Risco Mapeado
428;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED PROF TOLENTINO MAIA;43167411;Viamão;Urbana;A escola não está em área de localização diferenciada;R DOM PEDRITO 130, 130 VIAMOPOLIS. 94470-530 Viamão - RS.;;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;;-29.40493994;-52.99641209;28;5;16741;Escola Regular;4323002;0;Sem Risco Mapeado
431;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST EST EDUC DE SAPIRANGA;43145710;Sapiranga;Urbana;A escola não está em área de localização diferenciada;R RUA PADRE ANTONIO VIEIRA 588, 588 CENTENARIO. 93800-506 Sapiranga - RS.;(51) 35991204;Entre 201 e 500 matrículas de escolarização;Ensino Médio, Educação Profissional, Educação de Jovens Adultos;;-29.70224;-53.81963;2;4;14571;Escola Regular;4319901;1;Sem Risco Mapeado
442;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ABENTULINO RAMOS;43130461;Santo Antônio da Patrulha;Rural;A escola não está em área de localização diferenciada;ETR PINHEIRINHOS 6745, 6745 PINHEIRINHOS. 95500-000 Santo Antônio da Patrulha - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-32.17848215;-52.14545075;11;2;13046;Escola Regular;4317608;0;Sem Risco Mapeado
445;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED VICTORIO WEBBER;43043879;Caxias do Sul;Urbana;A escola não está em área de localização diferenciada;R RUA TRAVESSAO LEOPOLDINA 1132, 1132 SERRANO. 95059-010 Caxias do Sul - RS.;(54) 32386466;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-30.15969;-51.18749;4;4;4387;Escola Regular;4305108;0;Risco de Movimento de Massa
448;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED NOSSA SENHORA DO PERPETUO SOCORRO;43129072;Vitória das Missões;Urbana;A escola não está em área de localização diferenciada;R DOS IMIGRANTES 473, 473 CENTRO. 98850-000 Vitória das Missões - RS.;(55) 36144286;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-28.15490018;-54.73591059;14;4;12907;Escola Regular;4323754;0;Sem Risco Mapeado
449;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN TUSNELDA LIMA BARBOSA;43132715;São Borja;Urbana;A escola não está em área de localização diferenciada;R MONSENHOR PATRICIO PETIT JEAN 2991, 2991 PASSO. 97670-000 São Borja - RS.;(55) 34301291;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;Atendimento Educacional Especializado;-28.62586574;-56.01820481;35;4;13271;Escola Regular;4318002;0;Sem Risco Mapeado
450;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PROFESSORA MARIA DE ABREU LIMA;43150730;Soledade;Urbana;A escola não está em área de localização diferenciada;AV MARECHAL FLORIANO 1209, 1209 CENTRO. 99300-000 Soledade - RS.;(54) 33811210;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-32.08146;-52.19298;25;4;15073;Escola Regular;4320800;0;Sem Risco Mapeado
451;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED AFONSO MACHADO COELHO;43159940;Triunfo;Urbana;A escola não está em área de localização diferenciada;R 13 DE MAIO 207, 207 CENTRO. 95840-000 Triunfo - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.7215673;-52.4253166;27;4;15994;Escola Regular;4322004;0;Sem Risco Mapeado
452;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED IRMAO IRINEU;43015093;Antônio Prado;Urbana;A escola não está em área de localização diferenciada;R ADYLLES AMPESSAN 191, 191 CENTRO. 95250-000 Antônio Prado - RS.;(54) 32932161;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-28.2489;-52.42526;4;4;1509;Escola Regular;4300802;0;Sem Risco Mapeado
454;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED ADOLFO GIORDANI;43089836;Gramado dos Loureiros;Urbana;A escola não está em área de localização diferenciada;R INOCENCIO FRANCISCO SERPA 1111, 1111 CENTRO. 99605-000 Gramado dos Loureiros - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;Atendimento Educacional Especializado;-27.3648163;-52.7729656;7;4;8983;Escola Regular;4309126;0;Sem Risco Mapeado
456;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN LUCAS ARAUJO DE OLIVEIRA;43127975;Santiago;Urbana;A escola não está em área de localização diferenciada;R RUA GASPAR SILVEIRA MARTINS 772, 772 LULU GENRO. 97707-009 Santiago - RS.;(55) 32512599;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-30.02423;-51.19166;35;4;12797;Escola Regular;4317400;0;Sem Risco Mapeado
458;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PEDRO SIRANGELO;43106994;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;AV JOSE CORREA DA SILVA 380, 380 JARDIM DAS PALMEIRAS. 91740-380 Porto Alegre - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;;-27.38599354;-53.33407597;1;4;10699;Escola Regular;4314902;0;Sem Risco Mapeado
460;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN SANTO AGOSTINHO;43056849;Erechim;Urbana;A escola não está em área de localização diferenciada;R SILVEIRA MARTINS 434, 434 CENTRO. 99700-092 Erechim - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-31.40355556;-53.86944444;15;4;5684;Escola Regular;4307005;0;Sem Risco Mapeado
461;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST EST EDUC PROF ANNES DIAS;43049672;Cruz Alta;Urbana;A escola não está em área de localização diferenciada;R RUA MARIZ E BARROS 1048, 1048 SAO JOSE. 98005-253 Cruz Alta - RS.;(55) 33228420;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional;Atendimento Educacional Especializado;-29.73394;-51.16264;9;5;4967;Escola Regular;4306106;0;Sem Risco Mapeado
473;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED EMILIO ALVES NUNES;43121438;Herveiras;Urbana;A escola não está em área de localização diferenciada;R GERMANO WINCK 508 CONJUNTO, 508 CONJUNTO. CENTRO. 96888-000 Herveiras - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.15942871;-51.54209134;6;4;12143;Escola Regular;4309571;0;Sem Risco Mapeado
480;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN NOSSA SENHORA DA OLIVEIRA;43164080;Vacaria;Urbana;A escola não está em área de localização diferenciada;R PEDRO ALVARES CABRAL 102, 102 GLORIA. 95216-010 Vacaria - RS.;(54) 32312523;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.5784077;-50.7498377;23;4;16408;Escola Regular;4322509;0;Sem Risco Mapeado
484;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;E E IND ENS FUN CORONEL GERALDINO MINEIRO;43178901;Redentora;Rural;Terra indígena;ETR SETOR MATO QUEIMADO SN INTERIOR, SN INTERIOR. RESERVA INDIGENA DO. 98550-000 Redentora - RS.;;Entre 51 e 200 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-29.69739;-53.72731;21;3;17890;Escola Indígena;4315404;0;Sem Risco Mapeado
487;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MERCEDES MOTTA;43126545;Santa Rosa;Urbana;A escola não está em área de localização diferenciada;AV AVENIDA BORGES DE MEDEIROS 59, 59 CENTRO. 98780-001 Santa Rosa - RS.;(55) 35121367;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.3020721;-52.4294389;17;4;12654;Escola Regular;4317202;0;Sem Risco Mapeado
