objectid;cod_ibge;cod_ses;cod_regiao_uf;macrorregiao_saude;regiao_saude;nome_regiao_saude;crs;municipio;cod_cnes;nome_da_unidade;telefone;nome_razao_social;cod_tipo_un;ds_tipo_un;ds_natureza;tp_gestao;latitude;longitude;equipamento;pics;rbc;raps;complemento;cep;endereco;status;tp_rede_raps
198;4311700;431170;474;Norte;18;REGIÃO 18 - ARAUCÁRIAS;06ª CRS;Machadinho;100641;ESF2 EQUIPE SAUDE DA FAMILIA;;PREFEITURA MUNICIPAL DE MACHADINHO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.56861727;-51.67041644;UBS;0;1;Sem dispositivo específico de saúde mental;;99880-000;INDEPENDENCIA, 276 - CENTRO;ATIVO;Atenção Básica
199;4310330;431033;461;Metropolitana;5;REGIÃO 05 - BONS VENTOS;18ª CRS;Imbé;980684;USF ALBATROZ;;PREFEITURA MUNICIPAL DE IMBE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.90891154;-50.09511938;UBS;1;0;Sem dispositivo específico de saúde mental;;95625-000;AVENIDA PARAGUASSU, 9451 - ALBATROZ;ATIVO;Atenção Básica
201;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2237792;UNIDADE DE SAUDE MORRO SANTANA;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.0391095;-51.12823503;UBS;1;0;Sem dispositivo específico de saúde mental;;91260-090;RUA MARIETA MENNA BARRETO, 210 - PROTASIO ALVES;ATIVO;Atenção Básica
202;4313060;431306;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;Nova Hartz;2231743;ESF VILA NOVA NOVA HARTZ;;MUNICIPIO DE NOVA HARTZ;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.5797134;-50.910474;UBS;1;1;Sem dispositivo específico de saúde mental;;93890-000;RUA ARTIGAS, 276 - VILA NOVA;ATIVO;Atenção Básica
204;4303103;430310;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Cachoeirinha;3338584;ESF CARLOS WILKENS;;PREFEITURA MUNICIPAL DE CACHOEIRINHA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.951692;-51.1099997;UBS;0;1;Sem dispositivo específico de saúde mental;;94930-520;RUA SAO JORGE, 81 - VILA DA PAZ;ATIVO;Atenção Básica
205;4321469;432146;475;Norte;19;REGIÃO 19 - BOTUCARAÍ;06ª CRS;Tio Hugo;2244373;UNIDADE BASICA DE SAUDE TIO HUGO;;PREFEITURA MUNICIPAL DE TIO HUGO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.57334632;-52.59659289;UBS;1;1;Sem dispositivo específico de saúde mental;;99345-000;RUA FLORIANOPOLIS, 136 - RABELO;ATIVO;Atenção Básica
206;4302600;430260;476;Norte;20;REGIÃO 20 - ROTA DA PRODUÇÃO;15ª CRS;Braga;2235196;POSTO DE SAUDE DE PEDRO GARCIA;;PREFEITURA MUNICIPAL DE BRAGA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.6004426;-53.699963;UBS;0;0;Sem dispositivo específico de saúde mental;;98560-000;AVENIDA DUQUE DE CAXIAS, S/N - PEDRO GARCIA;ATIVO;Atenção Básica
209;4308508;430850;471;Norte;15;REGIÃO 15 - CAMINHO DAS ÁGUAS;02ª CRS;Frederico Westphalen;2700565;POSTO DE SAUDE VILA CASTELINHO FW;;PREFEITURA MUNICIPAL DE FREDERICO WESTPHALEN;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.35149509;-53.27937763;UBS;0;0;Sem dispositivo específico de saúde mental;;98400-000;VILA CASTELINHO, 1 - INTERIOR;ATIVO;Atenção Básica
210;4309308;430930;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Guaíba;2225921;ESF SAO JORGE GUAÍBA;;PREFEITURA MUNICIPAL DE GUAIBA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.15245236;-51.34330794;UBS;0;0;Sem dispositivo específico de saúde mental;;92729-110;RUA RUA SERTAO SANTANA, 80 - SAO JORGE;ATIVO;Atenção Básica
211;4307609;430760;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;Estância Velha;2231085;USF FLORESTA;;MUNICIPIO DE ESTANCIA VELHA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6515706;-51.1650815;UBS;0;0;Sem dispositivo específico de saúde mental;;93600-680;RUA HUMBERTO DE CAMPOS, S/N - FLORESTA;ATIVO;Atenção Básica
212;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264382;UNIDADE DE SAUDE SANTA CECILIA;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.038653;-51.205131;UBS;0;0;Sem dispositivo específico de saúde mental;;90620-110;RUA SAO MANOEL, 543 - SANTA CECILIA;ATIVO;Atenção Básica
213;4319901;431990;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;Sapiranga;2229463;ESF OESTESAPIRANGA;(51)5991093;PREFEITURA MUNICIPAL DE SAPIRANGA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6382054;-51.0253757;UBS;0;0;Sem dispositivo específico de saúde mental;;93804-464;RUA ALAGOAS, 50 - OESTE;ATIVO;Atenção Básica
216;4317509;431750;467;Missioneira;11;REGIÃO 11 - SETE POVOS DAS MISSÕES;12ª CRS;Santo Ângelo;6903975;PSF 6 BAIRRO NOVA;;PREFEITURA MUNICIPAL DE SANTO ANGELO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.29392803;-54.23479186;UBS;0;0;Sem dispositivo específico de saúde mental;;98807-297;TRAVESSA PERU, 721 - NOVA;ATIVO;Atenção Básica
218;4319737;431973;469;Missioneira;13;REGIÃO 13 - DIVERSIDADE;17ª CRS;São Valério do Sul;2261049;UNIDADE DE SAUDE RESERVA INDIGENA INHACORA;(55)33781946;PREFEITURA MUNICIPAL DE SAO VALERIO DO SUL;72;UNIDADE DE ATENCAO A SAUDE INDIGENA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.867318;-53.885125;UBS;0;0;Sem dispositivo específico de saúde mental;;98595-000;RESERVA INDIGENA INHACORA, 0 - INTERIOR;ATIVO;Atenção Básica
219;4321667;432166;460;Metropolitana;4;REGIÃO 04 - BELAS PRAIAS;18ª CRS;Três Cachoeiras;2224119;ESF JOSE INACIO DE MATTOS FILHO;;MUNICIPIO DE TRES CACHOEIRAS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.49297909;-49.97803108;UBS;1;0;Sem dispositivo específico de saúde mental;;95580-000;ESTRADA DE TRES IRMAOS, 105 - VILA FERNANDO FERRAR;ATIVO;Atenção Básica
220;4322202;432220;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;Tupanciretã;2241757;UBS EVANDRO VIANA BOPP;;PREFEITURA MUNICIPAL DE TUPANCIRETA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.0824131;-53.8355518;UBS;0;0;Sem dispositivo específico de saúde mental;;98170-000;RUA CAPITAO AMORIN, 214 - CENTRO;ATIVO;Atenção Básica
221;4309001;430900;470;Missioneira;14;REGIÃO 14 - FRONTEIRA NOROESTE;14ª CRS;Giruá;5633931;PSF 3 LEIMANN;;MUNICIPIO DE GIRUA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.02653563;-54.35871305;UBS;0;0;Sem dispositivo específico de saúde mental;;98870-000;RUA AIMORE, 270 - LEIMANN;ATIVO;Atenção Básica
223;4304705;430470;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Carazinho;2262207;ESF MEDIANEIRA;;PREFEITURA MUNICIPAL DE CARAZINHO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.2947286;-52.7778047;UBS;0;0;Sem dispositivo específico de saúde mental;;99500-000;RUA ECA DE QUEIROS, 1017 - MEDIANEIRA;ATIVO;Atenção Básica
226;4304705;430470;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Carazinho;2262126;ESF ORIENTAL;;PREFEITURA MUNICIPAL DE CARAZINHO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.27877733;-52.77038736;UBS;0;0;Sem dispositivo específico de saúde mental;;99500-000;RUA LEONIR TOMBINI, 98 - ORIENTAL;ATIVO;Atenção Básica
227;4307708;430770;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Esteio;2229919;UBS NICKOLLAS GOMES CENTRO;;MUNICIPIO DE ESTEIO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.84770841;-51.17183453;UBS;1;0;Sem dispositivo específico de saúde mental;;93260-030;RUA FERNANDO FERRARI, 948 - CENTRO;ATIVO;Atenção Básica
228;4323002;432300;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Viamão;7733763;ESF ITINERANTE;;MUNICIPIO DE VIAMAO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.09246995;-51.07014819;UBS;0;0;Sem dispositivo específico de saúde mental;;94450-000;AV SENADOR SALGADO FILHO, 5412 - SAO LUCAS;ATIVO;Atenção Básica
229;4303509;430350;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Camaquã;9972234;APS 05 CENTRO DE IMUNIZACAO;;PREFEITURA MUNICIPAL DE CAMAQUA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.85500994;-51.80420183;UBS;0;0;Sem dispositivo específico de saúde mental;;96785-222;R ONOFRE PIRES, S/N - OLARIA;ATIVO;Atenção Básica
233;4307005;430700;472;Norte;16;REGIÃO 16 - ALTO URUGUAI GAÚCHO;11ª CRS;Erechim;2248905;UBS SAO VICENTE DE PAULO;;PREFEITURA MUNICIPAL DE ERECHIM;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.63439663;-52.24490517;UBS;1;0;Sem dispositivo específico de saúde mental;;99704-550;RUA TEREZA BATISTELA, 160 - SAO VICENTE DE PAULO;ATIVO;Atenção Básica
234;4320800;432080;475;Norte;19;REGIÃO 19 - BOTUCARAÍ;06ª CRS;Soledade;9094954;AMBULATORIO ESPRAIADO;;MUNICIPIO DE SOLEDADE;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.7203404;-52.5620478;UBS;0;0;Sem dispositivo específico de saúde mental;;99300-000;ESPRAIADO, S/N - INTERIOR;ATIVO;Atenção Básica
235;4305108;430510;479;Serra;23;REGIÃO 23 - CAXIAS E HORTÊNSIAS;05ª CRS;Caxias do Sul;2238969;UBS ALVORADA;;PREFEITURA MUNICIPAL DE CAXIAS DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.2021204;-51.1995711;UBS;1;0;Sem dispositivo específico de saúde mental;;95095-075;RUA SARGENTO VENINO VARGAS, 201 - ALVORADA;ATIVO;Atenção Básica
236;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;5473764;UNIDADE DE SAUDE SANTA HELENA PORTO ALEGRE;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.10521187;-51.11087671;UBS;1;0;Sem dispositivo específico de saúde mental;;91560-000;RUA POR DO SOL, 25 - LOMBA DO PINHEIRO;ATIVO;Atenção Básica
237;4314100;431410;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Passo Fundo;2245930;CENTRAL DE VACINAS PMPF;;PREFEITURA MUNICIPAL DE PASSO FUNDO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.2562545;-52.4046161;UBS;0;0;Sem dispositivo específico de saúde mental;;99010-110;RUA URUGUAI, 667 - CENTRO;ATIVO;Atenção Básica
239;4316808;431680;484;Vales;28;REGIÃO 28 - VINTE E OITO;13ª CRS;Santa Cruz do Sul;2255030;PSF PEDREIRA;;MUNICIPIO DE SANTA CRUZ DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.738134;-52.4453513;UBS;1;0;Sem dispositivo específico de saúde mental;;96843-204;RUA PADRE ALBANO TRINKS, 68 - PEDREIRA;ATIVO;Atenção Básica
241;4314803;431480;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;Portão;2700913;POSTO CENTRAL PORTAO;;PREFEITURA MUNICIPAL DE PORTAO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6929858;-51.234677;UBS;0;0;Sem dispositivo específico de saúde mental;;93180-000;RUA NOVE DE OUTUBRO, 147 - CENTRO;ATIVO;Atenção Básica
242;4321600;432160;461;Metropolitana;5;REGIÃO 05 - BONS VENTOS;18ª CRS;Tramandaí;2224054;EQUIPE DE SAUDE DA FAMILIA INDIANOPOLIS;;PREFEITURA MUNICIPAL DE TRAMANDAI;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.01117184;-50.17381754;UBS;0;0;Sem dispositivo específico de saúde mental;;95590-000;RUA SIDNEI FERRI, 1425 - INDIANOPOLIS;ATIVO;Atenção Básica
243;4323002;432300;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Viamão;2231174;UBS MONTE ALEGRE VIAMAO;;MUNICIPIO DE VIAMAO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;DUPLA;-30.0576782;-51.0982894;UBS;0;0;Sem dispositivo específico de saúde mental;;94480-040;RUA ESPIRITO SANTO, 200 - MONTE ALEGRE;ATIVO;Atenção Básica
245;4315958;431595;467;Missioneira;11;REGIÃO 11 - SETE POVOS DAS MISSÕES;12ª CRS;Rolador;3541363;PS FIGUEIRA;;PREFEITURA MUNICIPAL DE ROLADOR;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.25782251;-54.90377982;UBS;0;0;Sem dispositivo específico de saúde mental;;97843-000;FIGUEIRA, S/N - INTERIOR;ATIVO;Atenção Básica
246;4322400;432240;459;Centro-Oeste;3;REGIÃO 03 - FRONTEIRA OESTE;10ª CRS;Uruguaiana;3938336;ESF 18 PROFILURB;;PREFEITURA MUNICIPAL DE URUGUAIANA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.78121482;-57.07935028;UBS;0;0;Sem dispositivo específico de saúde mental;;97511-168;RUA PAINEIRAS, S/N - PROFILURB;ATIVO;Atenção Básica
247;4314100;431410;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Passo Fundo;2246252;ESF RICCI PASSO FUNDO;;PREFEITURA MUNICIPAL DE PASSO FUNDO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.2727419;-52.3753474;UBS;1;0;Sem dispositivo específico de saúde mental;;99060-000;RUA CAMILO RIBEIRO, 975 - VILA RICCI;ATIVO;Atenção Básica
251;4305447;430544;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Chuvisca;4418808;ESF NORTE CHUVISCA;;PREFEITURA MUNICIPAL DE CHUVISCA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.7420283;-51.98906693;UBS;0;0;Sem dispositivo específico de saúde mental;;96193-000;ESTRADA PICADA GRANDE, 110 - RURAL;ATIVO;Atenção Básica
252;4316907;431690;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;Santa Maria;4066928;UNIDADE DE SAUDE FELICIO BASTOS EAP;;PREFEITURA MUNICIPAL DE SANTA MARIA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6406463;-53.9309264;UBS;0;0;Sem dispositivo específico de saúde mental;;97170-000;RUA JOAO EDEN, S/N - BOCA DO MONTE;ATIVO;Atenção Básica
256;4321451;432145;486;Vales;30;REGIÃO 30 - VALE DA LUZ;16ª CRS;Teutônia;4055136;AMBULATORIO DE DOENCAS INFECTO CONTAGIOSAS;;MUNICIPIO DE TEUTONIA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.5050239;-51.8069057;UBS;0;0;Sem dispositivo específico de saúde mental;;95890000;RUA ARNALDO KRUG, 276 - CANABARRO;ATIVO;Atenção Básica
257;4314605;431460;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Piratini;2232413;ESF VIRGINIA PORTO CANCELAO;;PREFEITURA MUNICIPAL DE PIRATINI;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.376;-53.113187;UBS;0;0;OT;;96490-000;VILA DO CANCELAO, S/N - CANCELAO;ATIVO;Atenção Básica
268;4306106;430610;468;Missioneira;12;REGIÃO 12 - PORTAL DAS MISSÕES;09ª CRS;Cruz Alta;2263599;ESF VIII SAO JOSE;;PREFEITURA MUNICIPAL DE CRUZ ALTA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.6413784;-53.6188468;UBS;0;0;Sem dispositivo específico de saúde mental;;98005-970;RUA ANDRADE NEVES, 1688 - SAO JOSE;ATIVO;Atenção Básica
269;4317400;431740;458;Centro-Oeste;2;REGIÃO 02 - ENTRE RIOS;04ª CRS;Santiago;40029;UNIDADE EAP CENTRO INTERIOR;;MUNICIPIO DE SANTIAGO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.1928677;-54.8715004;UBS;0;0;Sem dispositivo específico de saúde mental;;97700-115;RUA DR RIVOTA, 332 - CENTRO;ATIVO;Atenção Básica
270;4313409;431340;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;Novo Hamburgo;2230992;SERVICO DE ATENDIMENTO ESPECIALIZADO S A E NH;;PREFEITURA MUNICIPAL DE NOVO HAMBURGO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6751697;-51.1157626;UBS;0;0;Sem dispositivo específico de saúde mental;;93510-205;RUA GENERAL OSORIO, 868 - HAMBURGO VELHO;ATIVO;Atenção Básica
271;4310108;431010;462;Metropolitana;6;REGIÃO 06 - VALE DO PARANHANA E COSTA SERRA;01ª CRS;Igrejinha;2226766;UNIDADE SANITARIA DE IGREJINHA;;PREFEITURA MUNICIPAL DE IGREJINHA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;DUPLA;-29.5738289;-50.7928319;UBS;0;0;Sem dispositivo específico de saúde mental;;95650-000;AV PRESIDENTE CASTELO BRANCO, 400 - CENTRO;ATIVO;Atenção Básica
272;4302378;430237;471;Norte;15;REGIÃO 15 - CAMINHO DAS ÁGUAS;02ª CRS;Bom Progresso;2228068;POSTO DE SAUDE BOM PROGRESSO;;PREFEITURA MUNICIPAL DE BOM PROGRESSO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.549;-53.866292;UBS;1;1;Sem dispositivo específico de saúde mental;;98575-000;AVENIDA A, 719 - CENTRO;ATIVO;Atenção Básica
274;4312385;431238;481;Serra;25;REGIÃO 25 - VINHEDOS E BASALTO;05ª CRS;Monte Belo do Sul;2257610;PSF DE MONTE BELO DO SUL;;PREFEITURA MUNICIPAL DE MONTE BELO DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.1633399;-51.6344067;UBS;1;1;Sem dispositivo específico de saúde mental;;95718-000;RUA SAGRADA FAMILIA, 355 - CENTRO;ATIVO;Atenção Básica
275;4305850;430585;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Coqueiros do Sul;2244934;POSTO DE SAUDE DE XADREZ COQUEIROS DO SUL;;PREFEITURA MUNICIPAL DE COQUEIROS DO SUL;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.1887802;-52.7461489;UBS;0;0;Sem dispositivo específico de saúde mental;;99528-000;RUA GODIVA TUBINO GUERRA, 898 - DISTRITO XADREZ;ATIVO;Atenção Básica
276;4318903;431890;467;Missioneira;11;REGIÃO 11 - SETE POVOS DAS MISSÕES;12ª CRS;São Luiz Gonzaga;2259370;ESF 3 FLORESTA;;PREFEITURA MUNICIPAL DE SAO LUIZ GONZAGA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.4001541;-54.97465253;UBS;0;0;Sem dispositivo específico de saúde mental;;97800-000;TRAVESSA ADJALMO AMARAL, 1 - VILA TRINTA;ATIVO;Atenção Básica
277;4303004;430300;483;Vales;27;REGIÃO 27 - JACUÍ CENTRO;08ª CRS;Cachoeira do Sul;2266342;EAP MARINA;;PREFEITURA MUNICIPAL DE CACHOEIRA DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.0122509;-52.8995707;UBS;0;0;Sem dispositivo específico de saúde mental;;96505-140;AVENIDA DOS IMIGRANTES, 52 - MARINA;ATIVO;Atenção Básica
278;4320909;432090;474;Norte;18;REGIÃO 18 - ARAUCÁRIAS;06ª CRS;Tapejara;2245744;EQUIPE DE SAUDE DA FAMILIA SAO PAULO TAPEJARA RS;;PREFEITURA MUNICIPAL DE TAPEJARA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.0625726;-51.999181;UBS;0;0;Sem dispositivo específico de saúde mental;;99950-000;RUA ALBERTO PASQUALINI, 387 - SAO PAULO;ATIVO;Atenção Básica
279;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2237318;UNIDADE DE SAUDE CRISTAL;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.0845012;-51.2303009;UBS;1;0;Sem dispositivo específico de saúde mental;;90840-000;RUA CRUZEIRO DO SUL, 2702 - SANTA TERESA;ATIVO;Atenção Básica
280;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264684;UNIDADE DE SAUDE SARANDI;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.99488681;-51.13415024;UBS;1;0;Sem dispositivo específico de saúde mental;;91110-350;AV FRANCISCO PINTO DA FONTOURA, 341 - SARANDI;ATIVO;Atenção Básica
281;4307831;430783;467;Missioneira;11;REGIÃO 11 - SETE POVOS DAS MISSÕES;12ª CRS;Eugênio de Castro;2257947;CS SMS EUGENIO DE CASTRO;;PREFEITURA MUNICIPAL DE EUGENIO DE CASTRO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.5263875;-54.1436091;UBS;1;1;Sem dispositivo específico de saúde mental;;98860-000;RUA JOAO GOERGEM, 1020 - CENTRO;ATIVO;Atenção Básica
282;4309308;430930;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Guaíba;3563529;UNIDADE BASICA DE SAUDE COLINA;(51) 34807013;PREFEITURA MUNICIPAL DE GUAIBA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.1254277;-51.34534369;UBS;0;0;Sem dispositivo específico de saúde mental;;92700-575;AV PASTOR LUIZ ANTONIO RODRIGUES DA LUZ, 542 - MORADAS DA COLINA;ATIVO;Atenção Básica
283;4322509;432250;480;Serra;24;REGIÃO 24 - CAMPOS DE CIMA DA SERRA;05ª CRS;Vacaria;3572455;ESF MONTE CLARO;;PREFEITURA MUNICIPAL DE VACARIA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.5016333;-50.9132129;UBS;1;0;Sem dispositivo específico de saúde mental;;95204-087;CARLOS CHAGAS, 155 - MONTE CLARO;ATIVO;Atenção Básica
285;4317400;431740;458;Centro-Oeste;2;REGIÃO 02 - ENTRE RIOS;04ª CRS;Santiago;2243164;UNIDADE ESF MARIA ALICE GOMES DISTRITO 12;;MUNICIPIO DE SANTIAGO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.202045;-54.862646;UBS;0;0;Sem dispositivo específico de saúde mental;;97707-592;RUA HERACLIDES SOARES MACHADO, 101 - MARIA ALICE GOMES;ATIVO;Atenção Básica
286;4303103;430310;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Cachoeirinha;2231409;UBS NOVA CACHOEIRINHA;;PREFEITURA MUNICIPAL DE CACHOEIRINHA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.9049383;-51.0714201;UBS;0;0;Sem dispositivo específico de saúde mental;;94965-110;RUA ELDORADO, 260 - NOVA CACHOEIRNHA;ATIVO;Atenção Básica
